"date","absc532-TKB","absc1064-TKB","absc532-TKO","absc1064-TKO","absc532-TYM","absc1064-TYM"
2010-07-10,2.04038606169173e-07,4.93650275186619e-07,3.23988637631812e-07,1.09309838258052e-06,7.91795402840461e-06,8.830063940791e-06
2010-07-11,6.77623586614952e-07,1.19018828933417e-06,3.34110134554003e-07,1.42736239382743e-06,3.29644775147233e-06,5.29323708461435e-07
2010-07-12,4.0400081237551e-06,3.17499353827627e-06,1.85912339213423e-06,2.45452934156351e-06,4.02303990692931e-06,4.13599144390117e-06
2010-07-13,2.12037807851321e-06,4.03983118455391e-06,1.93977866321203e-06,3.06177821924538e-06,3.89674317223822e-06,2.28061959064656e-06
2010-07-14,9.51621232548853e-07,1.9114766620882e-06,3.64627814611443e-07,6.07584775784868e-07,5.29554936478226e-06,4.46764806339574e-06
2010-07-15,2.46288598685392e-07,2.99975152003302e-06,1.82607789478905e-07,1.68640724334322e-06,3.21412554889313e-06,3.1818559662986e-06
2010-07-16,1.77553882972788e-06,2.49378034669778e-06,1.29384878930984e-06,2.35419286125699e-06,2.30172764658845e-06,4.1754013184536e-06
2010-07-17,4.25745257572471e-06,2.62033759587351e-06,1.8955398567512e-06,1.60112763766108e-06,7.80790298625752e-06,2.28199812471929e-06
2010-07-18,4.10540635338571e-06,2.6739151048172e-06,2.67924489490031e-06,1.68890298153346e-06,4.12668685619664e-06,2.4733432429209e-06
2010-07-19,7.81422400019162e-06,8.10899598482016e-07,2.17133320395714e-06,2.83126796356098e-07,1.51757067349771e-06,2.47237764418415e-06
2010-07-20,3.08204895807868e-06,6.6712566169772e-07,1.10088881135209e-06,4.68517331049533e-07,1.84507963600611e-06,4.51649534007804e-06
2010-07-21,1.05909151517071e-06,1.63931975332224e-06,6.69435480088881e-07,4.21765177883218e-07,6.72113658015677e-06,5.90677276160658e-06
2010-07-22,2.9289738808431e-06,6.38353279018944e-06,2.29994922612216e-06,3.26155199481992e-06,2.0768967224554e-06,2.2907132467919e-06
2010-07-23,6.67052269532644e-06,8.90168271923808e-06,2.58789793260614e-06,5.12342128889433e-06,1.11675871268969e-06,8.72435238931338e-07
2010-07-24,3.65831636872253e-06,6.18932809561032e-06,9.88034674634374e-07,3.40525763060245e-06,1.9794616879723e-06,7.07111705246118e-06
2010-07-25,5.88498428287107e-06,1.03034618507115e-05,3.59590320515577e-06,3.26706409067997e-06,2.37903178398658e-06,1.49791889712869e-06
2010-07-26,1.00319188904765e-05,3.29142128689885e-06,5.77673718645479e-06,1.68873075559072e-06,1.15216622588074e-05,4.89259979047629e-06
2010-07-27,2.42168288852419e-06,3.4594737556385e-07,1.91295645937298e-06,3.01772912599934e-07,3.77815319260878e-06,4.0593528630289e-06
2010-07-28,3.96926242102144e-06,2.44895681044093e-06,3.64509572518147e-06,1.20463478350343e-06,4.03325208642887e-07,2.943808227801e-06
2010-07-29,1.57017030406574e-06,1.43260519755162e-06,8.88760499155884e-07,5.89068310269112e-07,5.39093683427428e-07,4.45222140273417e-07
2010-07-30,3.24476064876253e-06,6.23483448469416e-06,1.13257917122263e-06,2.10255300046327e-06,3.79463458241009e-06,1.75153797401748e-06
2010-07-31,6.14974024424614e-06,3.75344032639404e-06,1.97880554544605e-06,1.39690013135473e-06,1.94169635355708e-06,1.74572881326137e-06
2010-08-01,4.58438709759425e-06,6.40976145201172e-06,2.97653471156625e-06,6.15105032321699e-06,1.50572639969355e-06,2.72876538847999e-06
2010-08-02,1.15311583324755e-05,5.74778198967929e-06,7.44468232713802e-06,4.34248306412621e-06,4.5329884046134e-06,4.80592077546183e-06
2010-08-03,2.86045341286553e-06,6.30595932873739e-06,2.04116625418249e-06,4.41018357473015e-06,2.17203593316624e-06,1.83501690764467e-06
2010-08-04,3.09890572583024e-06,5.43020593776883e-06,2.39204751442306e-06,3.66413850880699e-06,3.10251207462322e-06,4.01207742327255e-06
2010-08-05,3.91366789901094e-06,2.66092554603642e-06,1.83046090075115e-06,8.16181521060307e-07,1.4973896042079e-06,3.2195046333716e-06
2010-08-06,8.06414229436768e-07,1.07228724769677e-06,3.63159757799798e-07,6.49223972307195e-07,2.16477593697168e-06,1.97428633484807e-06
2010-08-07,2.34703541942284e-06,1.8849759237212e-06,9.93941410133e-07,1.66151866861067e-06,1.11072632043386e-06,9.57613250470223e-07
2010-08-08,4.75338531728891e-06,5.98924144443584e-06,4.35938417114892e-06,3.33865955733675e-06,3.16922457576211e-06,2.88042190022354e-06
2010-08-09,5.89037907821898e-06,4.27275144462135e-06,3.02705919678776e-06,4.08085684333345e-06,4.31971366709037e-06,3.2316671907113e-06
2010-08-10,1.0289545750731e-06,1.77972090949513e-06,1.36375600878537e-06,1.74785611059954e-06,1.95217102809052e-06,2.19629451468768e-06
2010-08-11,8.45501573438193e-07,1.76828501048613e-06,6.11272529924352e-07,3.76566631285664e-06,1.31457452526837e-06,2.36886332314916e-06
2010-08-12,4.41646630218082e-06,1.41168640052868e-06,4.75849026704871e-06,2.35849181000955e-06,1.86111671383387e-06,2.02755438547327e-06
2010-08-13,2.42466527649356e-06,4.3107841939618e-06,3.07092450217399e-06,4.29223226997774e-06,2.07318486009932e-06,2.22036193440979e-06
2010-08-14,1.95463029000421e-06,2.93394894295709e-06,2.93442360730064e-06,4.4102901349417e-06,2.94156350987952e-06,2.24765876721198e-06
2010-08-15,1.36243979934368e-06,2.57431688755838e-07,1.67410578939677e-06,3.67754842023705e-07,5.03206621890979e-06,1.44445388420065e-05
2010-08-16,1.45910573973536e-05,5.41232200113879e-06,7.31659969824386e-06,2.41726231520396e-06,1.77113719568542e-05,4.38209679235236e-06
2010-08-17,6.96196037550908e-06,3.44981525175714e-06,2.84323006095014e-06,1.71248177515375e-06,1.98641769105229e-06,9.34092214107075e-07
2010-08-18,4.39866072423778e-06,2.02275554928607e-06,2.36116282923474e-06,1.23899154088759e-06,1.18289724886116e-06,2.52617271311028e-06
2010-08-19,2.24568461377568e-06,4.46275683877545e-06,1.04914318210693e-06,2.87913339358558e-06,2.71432716383024e-06,2.5719117393172e-06
2010-08-20,3.67281292861444e-06,4.62887971570309e-06,2.97375175938167e-06,3.52217737148118e-06,3.64713817782864e-07,1.48510780038371e-06
2010-08-21,4.7654407283469e-06,6.82094504511318e-06,1.8172305181737e-06,4.83645708395776e-06,3.43165736532928e-06,1.21515447224528e-06
2010-08-22,2.47785095275163e-06,3.06598629792355e-06,1.80284939528309e-06,9.54790218181274e-07,2.46156860222657e-06,3.37366855659357e-06
2010-08-23,3.56630863449425e-06,4.70710204691387e-06,5.1337383130371e-06,3.87525073748503e-06,4.15217844256473e-06,3.44375416835388e-06
2010-08-24,3.37454578889437e-06,2.56513766190902e-06,1.92785428514317e-06,1.88210125162645e-06,4.58336802122494e-06,1.68157921182061e-06
2010-08-25,6.71597861253551e-06,2.41214866180381e-06,3.94427309648318e-06,2.62288170682587e-06,1.03348817991107e-05,2.78617282490566e-06
2010-08-26,3.43904131839506e-06,4.4442663974738e-06,3.06596372655272e-06,3.90668387308843e-06,3.30551979773927e-06,3.28520391071075e-06
2010-08-27,1.02449205139952e-06,2.32258255129689e-06,1.9279493346907e-06,2.70319406380988e-06,9.22056524239229e-07,3.87930537345277e-06
2010-08-28,2.82557300041568e-06,3.78136301806278e-07,4.17430243259761e-06,1.3464084228308e-06,4.46465308841842e-06,3.74390876204912e-07
2010-08-29,2.86566792072145e-06,3.98568151134795e-06,5.129101323084e-06,4.56682771396479e-06,1.10978283549305e-05,3.8441460496472e-06
2010-08-30,1.55231907074504e-06,9.34409510482048e-07,1.61493725947555e-06,6.52166827851234e-07,5.09376022557298e-06,2.3304069152693e-06
2010-08-31,1.43715848806715e-06,6.19213778425078e-07,1.59953226646047e-06,5.91704196218653e-07,1.50210845260318e-06,9.64126976936233e-07
2010-09-01,6.17821304977189e-07,6.9149334221454e-07,5.38187642031102e-07,5.62150445388257e-07,7.3831255076036e-07,8.43400640809625e-07
2010-09-02,1.0753694540204e-06,1.45651655893203e-06,7.8160379950076e-07,8.84950748642847e-07,1.0919600160829e-06,8.42989349970336e-07
2010-09-03,8.25643415472936e-07,2.24075090101382e-06,5.89404554231655e-07,1.22606401778236e-06,4.44610816537707e-06,1.56005128397745e-06
2010-09-04,1.13278919761058e-06,1.74936587803754e-06,5.53443341328423e-07,1.50883420183303e-06,5.86792165830326e-07,3.1532496731872e-06
2010-09-05,4.98427392377444e-06,3.07119136575094e-06,4.02194599055919e-06,1.97893366100481e-06,7.6800326826256e-06,2.36037281822056e-06
2010-09-06,9.43267865309456e-07,5.29616576953559e-06,8.75154211488034e-07,5.66643755387775e-06,3.29721333320021e-06,3.89988246080834e-06
2010-09-07,5.65352929338887e-06,2.77267180445943e-06,4.60303039392933e-06,4.20524729661861e-06,1.60407619804304e-06,1.88967990003542e-06
2010-09-08,1.38636101940693e-06,5.01636866451317e-07,1.10780380383959e-06,4.06676699985377e-07,1.11777716837715e-06,4.21072109769701e-07
2010-09-09,1.68475350787124e-06,3.56922913036126e-06,3.29759118251263e-06,3.28103867487385e-06,5.35414299263985e-06,4.00841465592995e-06
2010-09-10,2.32464394990082e-06,4.318147441098e-07,1.4469938830637e-06,4.36210696106028e-07,1.40283966701042e-06,5.19930432564149e-07
2010-09-11,2.67205588437811e-06,2.77006882586836e-06,2.07632207767489e-06,2.50459302499645e-06,4.56571820368086e-06,5.06600955458823e-06
2010-09-12,1.27902731994807e-06,1.58795126798987e-06,6.25224968972091e-07,1.29801818069214e-06,2.99759661270669e-06,3.67552287652644e-06
2010-09-13,3.24555157521775e-06,2.87969171307517e-06,1.50485897212413e-06,3.5423474960169e-06,2.63743817044775e-06,2.64764520105659e-06
2010-09-14,3.9943111522133e-06,5.68293528425614e-06,4.14909792707962e-06,4.4987836429093e-06,2.28812168768794e-06,2.69164255816675e-06
2010-09-15,3.30046639840632e-06,2.4018644485723e-06,4.63496976320812e-06,3.0473379221985e-06,2.16845519396381e-06,7.39886122290186e-07
2010-09-16,6.00072033421624e-07,4.82654831668864e-07,3.48514839244548e-07,3.34959892563247e-07,7.0307397258356e-07,4.9988411968311e-07
2010-09-17,1.83328104466628e-06,4.14404321730024e-06,3.72279471730618e-07,2.38036031791742e-06,4.38386106231075e-07,2.31096714268972e-06
2010-09-18,1.70114071687811e-06,6.82532625178009e-07,2.45468036660235e-06,4.81384964732775e-07,8.55892384139637e-07,1.985531835953e-07
2010-09-19,4.52680289010239e-06,8.91445642396449e-06,3.03439097111466e-06,5.01290984854273e-06,4.78930891610498e-06,5.97458797436128e-06
2010-09-20,6.65736398588673e-06,3.57168675534476e-06,3.20685932201307e-06,2.40469237354545e-06,1.68481719140338e-06,6.6617319146448e-07
2010-09-21,3.46072491945352e-06,1.60593802278511e-06,2.36141256184319e-06,1.30271159897294e-06,5.86516016323647e-07,1.32425279570481e-06
2010-09-22,5.08594172768505e-06,1.68312370102753e-06,2.4085889147997e-06,8.14821485732323e-07,2.90052773590582e-06,4.47109470490126e-06
2010-09-23,2.04052132716541e-06,3.67055358407759e-06,1.64839601502456e-06,2.51804610395699e-06,2.15032962608485e-06,1.06334035862946e-06
2010-09-24,1.40278086455335e-06,4.71853228349829e-06,4.69031615770571e-07,3.42282140894926e-06,6.09883978493469e-07,2.58544124918577e-06
2010-09-25,3.79062060629408e-06,5.09003719230074e-06,2.90003984740211e-06,2.88548594870674e-06,1.78432617966442e-06,2.38621368848432e-06
2010-09-26,2.32625064358615e-06,3.23980767883682e-06,1.2262628534754e-06,2.31569756449004e-06,1.60616422864959e-06,2.49594674123221e-06
2010-09-27,3.36530327501416e-06,7.34950878485769e-07,2.14029066581839e-06,3.3767542340989e-07,1.05353106111867e-06,2.90385865544005e-07
2010-09-28,2.25975424891803e-06,6.52031041014257e-06,2.34131357725204e-06,5.23063318826393e-06,2.38040710557528e-06,3.32498188221339e-06
2010-09-29,5.41914298510686e-06,5.33823163853016e-06,4.56423682254336e-06,3.00240934285387e-06,4.55049180056946e-06,3.07341925987211e-06
2010-09-30,2.77550585267589e-06,3.57099727174947e-06,2.40669727165331e-06,4.24684592108481e-06,1.87037105316402e-06,1.67442190211151e-06
2010-10-01,3.56244321082062e-06,4.09780869901483e-06,2.23675930724249e-06,3.29875867349522e-06,2.62046950394289e-06,2.85494288388708e-06
2010-10-02,3.57609758817033e-06,4.57475978583882e-06,3.46498464284707e-06,3.57169421892097e-06,2.6618864560308e-06,1.64913787989454e-06
2010-10-03,4.03595329872644e-06,3.70184787207861e-06,3.41721473507709e-06,3.1582424519938e-06,2.50298312947342e-06,2.50546186714914e-06
2010-10-04,3.54448874033909e-06,2.52160406099565e-06,3.16886538409562e-06,2.15140784336912e-06,1.47079235644151e-06,1.58921362910391e-06
2010-10-05,4.33109973129311e-06,1.58825211316174e-06,3.49018015015929e-06,6.92356645547369e-07,2.40084117994763e-06,2.04852563263978e-06
2010-10-06,4.72607637202091e-06,5.44776994030903e-06,6.92856519757754e-06,4.73810747800745e-06,4.179356659648e-06,2.31155147101938e-06
2010-10-07,4.15289684017308e-06,2.51294780454808e-06,3.84220750514358e-06,1.24742601379535e-06,3.0394168175834e-06,4.2315913045671e-06
2010-10-08,2.29749472645076e-06,1.79902000198145e-06,8.93390686377329e-07,1.46080673212569e-06,4.09182826304868e-06,3.02885035722882e-06
2010-10-09,4.31035951689638e-07,7.29005369036347e-07,7.08258678356577e-07,4.26530876783479e-07,7.97639898873045e-07,2.1865356377254e-07
2010-10-10,5.19070053809669e-07,8.02508463772174e-07,3.9522759791498e-07,7.74852686102682e-07,1.49689408930634e-06,4.41962767793482e-07
2010-10-11,1.00000652621979e-06,2.66911837046604e-06,9.03023295407962e-07,3.04129867546388e-06,1.54123188713189e-06,7.5139703554477e-07
2010-10-12,2.52449449345319e-06,2.64172435363615e-06,1.48331257046636e-06,1.73963238296531e-06,3.84497972697578e-07,8.22825613498287e-07
2010-10-13,2.57951370336168e-06,2.52479505195852e-06,2.98649673144563e-06,2.02094403384876e-06,3.75567041122393e-06,9.95446980020941e-07
2010-10-14,9.10018237675124e-07,1.29958102702329e-06,1.08335341585413e-06,1.383833027599e-06,5.58274002411207e-07,6.53900706072661e-06
2010-10-15,5.42071291905508e-06,4.05199639598e-06,5.16738006645715e-06,3.35597508639527e-06,6.02771139818192e-06,3.71350359570753e-06
2010-10-16,2.94220679069408e-06,2.4315665382629e-06,3.86689202255324e-06,1.68392929593165e-06,2.84405627620034e-06,1.75452446758567e-06
2010-10-17,3.28521653696368e-06,8.29036570442665e-07,2.1049500907959e-06,7.88951925559235e-07,1.97131533307228e-06,2.18687444741339e-06
2010-10-18,7.39530592196255e-07,1.01786225789711e-06,8.16013466892679e-07,8.32517223057286e-07,3.30461103489192e-07,6.7636986955844e-07
2010-10-19,1.4964364318244e-06,1.31435992327003e-06,8.48920397830803e-07,1.56446828886401e-06,3.51324372984621e-06,3.74194643455919e-06
2010-10-20,4.96557725265856e-06,7.06597406098943e-06,5.05210468262866e-06,5.13709742862251e-06,3.35960722616391e-06,1.44527275060279e-06
2010-10-21,3.24826405514375e-06,1.23156032479397e-06,2.00132201489197e-06,6.43410882735093e-07,4.32517906806711e-06,2.6381241684773e-06
2010-10-22,6.88077516134387e-06,5.66662723307908e-06,5.58200836163615e-06,3.475639568407e-06,3.48515349199578e-06,3.6797163199908e-06
2010-10-23,4.11795422225616e-06,8.48799318445039e-07,2.77210442999884e-06,8.69002148426862e-07,2.80675534346695e-06,3.30217606922027e-06
2010-10-24,1.23878239432942e-06,1.35289173430619e-06,9.02483252814187e-07,1.01950671971494e-06,2.94494326590972e-06,1.40073498989383e-06
2010-10-25,2.51955657013145e-06,4.72261621415381e-06,2.59137058628156e-06,3.18946369054339e-06,1.058526489673e-06,1.07512199930526e-06
2010-10-26,5.96294295028966e-06,1.58063890252564e-06,4.34822161285047e-06,1.45976361970029e-06,5.14854070090459e-07,7.79460338551579e-07
2010-10-27,1.13334397216068e-06,1.34835949304648e-06,7.1104774642886e-07,8.29425711208393e-07,7.22916098704226e-07,5.94540907474427e-07
2010-10-28,1.25671273318524e-06,9.22803523129149e-07,1.27421304619944e-06,9.49324103139366e-07,1.47606691133979e-06,1.45473864774803e-06
2010-10-29,1.17341968424468e-06,9.33208053483299e-07,9.50899571416644e-07,8.55692405637049e-07,1.13027195368877e-06,4.38778302700591e-07
2010-10-30,5.7494666570824e-07,1.20344421178636e-06,3.33114778989814e-07,3.78734555142684e-07,5.68615338628721e-07,2.10489677253996e-07
2010-10-31,1.01511805579455e-06,4.33573239517208e-07,9.10267186750946e-07,8.44804893810714e-07,1.93889903046664e-06,5.79846727700861e-07
2010-11-01,1.4319963798578e-06,9.97604968114319e-07,1.50404357509967e-06,3.93244539912586e-07,8.36935763342316e-07,2.61463411525305e-06
2010-11-02,8.06492552204239e-07,1.72524144782727e-06,3.91706854574649e-07,1.68875223266005e-06,3.1093809788044e-06,4.24032923897038e-07
2010-11-03,1.37830848877989e-06,7.86728128642086e-07,1.33075867147078e-06,3.4142222736981e-07,1.24615145437244e-06,4.35092263439026e-07
2010-11-04,3.1859890887126e-06,3.67141823135804e-06,1.94423548784957e-06,2.71957077506068e-06,2.17808061096847e-06,2.68874884794778e-06
2010-11-05,2.67276616135362e-06,1.45337410265076e-06,3.53738463120829e-06,8.39928531684298e-07,1.85468305367893e-06,5.35318583373568e-07
2010-11-06,9.48818652830054e-07,3.91879646455559e-06,5.1335772617663e-07,2.24528754956241e-06,2.63045752657165e-06,3.63616368015991e-06
2010-11-07,4.34412455267455e-06,5.61725706935439e-06,2.70379740424649e-06,4.17531645066041e-06,1.28530602397432e-06,1.42210261693173e-06
2010-11-08,6.66163817004034e-06,3.61485469750207e-06,5.08237844453103e-06,1.98097174988938e-06,3.65554021351662e-06,2.99027181048906e-06
2010-11-09,1.76260872880669e-06,9.13072072258887e-07,1.32194773763263e-06,2.61560300672804e-06,1.97406607808884e-06,1.87631389227198e-06
2010-11-10,3.60238249033145e-06,4.18986534023661e-06,2.50029829067488e-06,2.45557000846776e-06,4.33648056072713e-06,4.79961778694072e-06
2010-11-11,8.30647351704539e-07,3.74416160951739e-06,5.22636919927314e-07,2.12665032027634e-06,2.10091273471341e-06,1.04159679257228e-06
2010-11-12,8.21329850478856e-07,4.46947704917471e-06,1.00651396516651e-06,5.17013242556198e-06,2.06706186648341e-06,1.19376601192585e-06
2010-11-13,1.00749975410707e-06,4.18353255199774e-06,1.19842594165001e-06,4.00218903590293e-06,8.42491715172816e-07,4.10652372950921e-06
2010-11-14,2.8159451072532e-06,4.18427913592485e-06,2.3379105506063e-06,3.55956363421429e-06,1.8101721059886e-06,3.81686607474182e-06
2010-11-15,6.13402374310691e-06,3.22891259130305e-06,4.91218222365384e-06,2.15375531171206e-06,5.61874441961627e-06,2.38568844449012e-06
2010-11-16,2.64979516028442e-06,1.15838470434066e-06,3.09246816660344e-06,9.45953408115995e-07,1.1820671207364e-06,1.98219405720851e-06
2010-11-17,4.2113817134423e-06,3.74587105388469e-06,3.80075326831096e-06,2.95965401248805e-06,5.7742269528749e-06,2.40142177554557e-06
2010-11-18,3.13083452303443e-06,9.18389972775602e-07,1.81271903297473e-06,1.07327505500772e-06,3.69545162928317e-06,5.10503634211466e-07
2010-11-19,6.27783241689137e-06,3.01525403318063e-06,3.67458513976695e-06,2.43353496801973e-06,1.01529371229626e-06,3.33877968134671e-06
2010-11-20,2.98846283512707e-06,1.33683080341937e-06,2.72726476832367e-06,1.40558358963635e-06,3.58598455197121e-06,2.6023563346745e-06
2010-11-21,2.8193514002925e-06,5.90400833859884e-06,8.74674554412192e-07,3.4970831670137e-06,1.27674245227927e-06,3.73779776620982e-06
2010-11-22,4.47875612478774e-06,4.00651972427563e-06,3.00387250879626e-06,2.7819797659288e-06,9.33000665605247e-06,3.08291133731946e-06
2010-11-23,4.1973666627055e-06,1.32355654367748e-06,2.04173048516902e-06,1.51045329453934e-06,1.44079966582505e-06,2.77726191220279e-06
2010-11-24,1.65692058740227e-06,1.57251238799945e-06,1.55104945984604e-06,2.82628611782271e-06,1.61490525982525e-06,5.37991275958373e-07
2010-11-25,5.23432101865032e-06,5.31103323866755e-06,4.97445765563266e-06,3.92980096205063e-06,1.26948195614081e-06,2.01354436258461e-06
2010-11-26,4.79543756637641e-06,2.83240787051223e-06,4.06867425619668e-06,3.73766205799794e-06,3.07957392412303e-06,1.82666144278963e-06
